vehicle_id,make,model,listing,year_from,year_to
366,Seat,Ibiza,Ibiza (6J/6P) Hatchback  2008 > 2017,2008,2017
367,Seat,Ibiza,Ibiza (6K) Hatchback  1993 > 2002,1993,2002
368,Seat,Ibiza,Ibiza (6L) Hatchback  2002 > 2008,2002,2008
369,Seat,Ibiza Cupra,Ibiza Cupra (6L) Hatchback  2004 > 2008,2004,2008
370,Seat,Ibiza FR,Ibiza FR (6L) Hatchback  2004 > 2008,2004,2008
371,Seat,Ibiza Sport,Ibiza Sport (6L) Hatchback  2002 > 2008,2002,2008
372,Seat,Ibiza ST,Ibiza ST (6J/6P) Estate  2010 > 2017,2010,2017
373,Seat,Leon,Leon (1M) Hatchback  1999 > 2005,1999,2005
374,Seat,Leon,Leon (5F) Hatchback  2013 > 2019,2013,2019
375,Seat,Leon 4,Leon 4 (1M) Hatchback 4WD 1999 > 2005,1999,2005
376,Seat,Leon Cupra,Leon Cupra (1M) Hatchback  1999 > 2005,1999,2005
377,Seat,Leon Cupra 'R',Leon Cupra 'R' (1M) Hatchback  2002 > 2005,2002,2005
378,Seat,Leon FR,Leon FR (1P) Hatchback  2005 > 2012,2005,2012
379,Seat,Leon II,Leon II (1P) Hatchback  2005 > 2012,2005,2012
380,Seat,Leon II Cupra,Leon II Cupra (1P) Hatchback  2005 > 2012,2005,2012
381,Seat,Leon II Cupra,Leon II Cupra (5F) Hatchback  2013 > 2019,2013,2019
382,Seat,Leon ST,Leon ST (5F) Estate  2013 > 2019,2013,2019
383,Seat,Leon,Seat Leon (1M),,
384,Seat,Toledo,Toledo (1M) Saloon  1999 > 2004,1999,2004
385,Seat,Toledo,Toledo (5P) MPV  2004 > 2009,2004,2009
386,Skoda,Fabia,Fabia (5J) Combi  2006 > 2014,2006,2014
387,Skoda,Fabia,Fabia (5J) Hatchback  2006 > 2014,2006,2014
388,Skoda,Fabia,Fabia (6Y) Combi  2000 > 2007,2000,2007
389,Skoda,Fabia,Fabia (6Y) Hatchback  2000 > 2007,2000,2007
390,Skoda,Fabia,Fabia (PJ) Combi,,
391,Skoda,Fabia,Fabia (PJ) Hatchback,,
392,Skoda,Fabia VRS,Fabia VRS (5J) Combi  2010 > 2014,2010,2014
393,Skoda,Fabia VRS,Fabia VRS (5J) Hatchback  2010 > 2014,2010,2014
394,Skoda,Fabia VRS,Fabia VRS (6Y) Hatchback  2000 > 2007,2000,2007
395,Skoda,Octavia 3,Octavia 3 (5E) Combi  2013 > 2019,2013,2019
396,Skoda,Octavia 3,Octavia 3 (5E) Hatchback  2013 > 2019,2013,2019
397,Skoda,Octavia 3 VRS,Octavia 3 VRS (5E) Combi  2013 > 2019,2013,2019
398,Skoda,Octavia 3 VRS,Octavia 3 VRS (5E) Saloon  2013 > 2019,2013,2019
399,Skoda,Octavia MK1,Octavia MK1 (1U) Combi  1997 > 2004,1997,2004
400,Skoda,Octavia MK1,Octavia MK1 (1U) Hatchback  1997 > 2004,1997,2004
401,Skoda,Octavia Mk1 VRS,Octavia Mk1 VRS (1U) Combi  1997 > 2004,1997,2004
402,Skoda,Octavia Mk1 VRS,Octavia Mk1 VRS (1U) Hatchback  1997 > 2004,1997,2004
403,Skoda,Octavia Mk2,Octavia Mk2 (1Z) Combi  2005 > 2012,2005,2012
404,Skoda,Octavia Mk2,Octavia Mk2 (1Z) Hatchback  2005 > 2012,2005,2012
405,Skoda,Octavia Mk2 VRS,Octavia Mk2 VRS (1Z) Combi  2005 > 2012,2005,2012
406,Skoda,Octavia Mk2 VRS,Octavia Mk2 VRS (1Z) Saloon  2005 > 2012,2005,2012
407,Skoda,Rapid,Rapid (NH1) Hatchback  2012 > 2018,2012,2018
408,Skoda,Roomster,Roomster (5J) MPV  2006 > 2014,2006,2014
409,Skoda,Scala,Scala (PJ) Hatchback,,
410,Skoda,Octavia,Skoda Octavia 1 RS Combi,,
411,Skoda,Octavia,Skoda Octavia 1 RS Sedan,,
412,Skoda,Superb,Superb (3U) Saloon  2002 > 2008,2002,2008
413,Skoda,Superb 2,Superb 2 (3T) Combi  2008 > 2015,2008,2015
414,Skoda,Superb 2,Superb 2 (3T) Combi 4Motion 2008 > 2015,2008,2015
415,Skoda,Superb 2,Superb 2 (3T) Saloon  2008 > 2015,2008,2015
416,Skoda,Superb 2,Superb 2 (3T) Saloon 4Motion 2008 > 2015,2008,2015
417,Subaru,BRZ,BRZ  Coupé  2012 > 2020,2012,2020
418,Subaru,Impreza,Impreza (GD) Saloon  2000 > 2002,2000,2002
419,Subaru,Impreza,Impreza (GD) Saloon  2002 > 2005,2002,2005
420,Subaru,Impreza,Impreza (GD) Saloon  2005 > 2007,2005,2007
421,Subaru,Impreza,Impreza (GE) Saloon  2007 > 2011,2007,2011
422,Subaru,Impreza,Impreza (GG) Estate  2000 > 2002,2000,2002
423,Subaru,Impreza,Impreza (GG) Estate  2002 > 2005,2002,2005
424,Subaru,Impreza,Impreza (GG) Estate  2005 > 2007,2005,2007
425,Subaru,Impreza,Impreza (GG) Estate 4x4 2005 > 2007,2005,2007
426,Subaru,Impreza,Impreza (GH) Hatchback 4x4 2007 > 2011,2007,2011
427,Subaru,Impreza WRX,Impreza WRX (GD) Saloon 4WD 2000 > 2002,2000,2002
428,Subaru,Impreza WRX,Impreza WRX (GD) Saloon 4WD 2002 > 2005,2002,2005
429,Subaru,Impreza WRX,Impreza WRX (GD) Saloon 4WD 2005 > 2007,2005,2007
430,Subaru,Impreza WRX,Impreza WRX (GD) Saloon 4x4 2005 > 2007,2005,2007
431,Subaru,Impreza WRX,Impreza WRX (GG) Estate 4WD 2000 > 2002,2000,2002
432,Subaru,Impreza WRX,Impreza WRX (GG) Estate 4WD 2002 > 2005,2002,2005
433,Subaru,Impreza WRX,Impreza WRX (GG) Estate 4WD 2005 > 2007,2005,2007
434,Subaru,Impreza WRX,Impreza WRX (GR) Hatchback 4WD 2007 > 2011,2007,2011
435,Subaru,Impreza WRX,Impreza WRX (GV) Saloon 4WD 2007 > 2011,2007,2011
436,Subaru,Legacy,Legacy (BL) Saloon 4WD 2005 > 2009,2005,2009
437,Subaru,Legacy,Legacy (BP) Estate 4WD 2005 > 2009,2005,2009
438,Suzuki,Jimny,Jimny (JB64/67) SUV 4X4 2018 > 2023,2018,2023
439,Suzuki,Splash,Splash  Hatchback  2007 > 2015,2007,2015
440,Suzuki,Swift,Swift   (MZ/EZ) Hatchback  2005 > 2010,2005,2010
441,Suzuki,Swift Sport,Swift Sport (MZ/EZ) Hatchback  2005 > 2010,2005,2010
442,Tesla,Model 3,Model 3 (5Y0) Saloon  2017 >,2017,
443,Tesla,Model 3,Model 3 (5Y1) Saloon  2017 >,2017,
444,Tesla,Model 3,Model 3 (5Y1) Saloon 4WD 2017 >,2017,
445,Tesla,Model 3,Model 3 (5Y2) Saloon 4WD 2017 >,2017,
446,Toyota,Corolla,Corolla (E11) Hatchback  1995 > 2000,1995,2000
447,Toyota,Corolla,Corolla (E130) Estate  2000 > 2006,2000,2006
448,Toyota,Corolla,Corolla (E130) Hatchback  2000 > 2006,2000,2006
449,Toyota,Corolla,Corolla (EE120/130) Hatchback  2000 > 2006,2000,2006
450,Toyota,Corolla,Corolla (EE120/130) Saloon  2000 > 2006,2000,2006
451,Toyota,GT86,GT86  Coupé  2012 > 2020,2012,2020
452,Toyota,MR2,MR2 (AW11) Coupé  1985 > 1986,1985,1986
453,Toyota,MR2,MR2 (AW11) Coupé  1986 > 1989,1986,1989
454,Toyota,MR2,MR2 (SW20) Coupé  1990 > 1996,1990,1996
455,Toyota,MR2,MR2 (ZZW30) Spider  2000 > 2004,2000,2004
456,Toyota,Yaris,Yaris (P9) Hatchback  2005 >,2005,
457,Toyota,Yaris,Yaris (XP10) Hatchback  1998 > 2005,1998,2005
458,Toyota,Yaris II,Yaris II (XP90) Hatchback  2005 > 2011,2005,2011
459,Toyota,Yaris III,Yaris III (XP130) Hatchback  2011 > 2020,2011,2020
460,Toyota,Yaris T-Sport,Yaris T-Sport (XP10) Hatchback  1998 > 2005,1998,2005
461,Toyota,MR2,MR2  Roadster  1985 > 1985,1985,1985
462,Toyota,MR2,MR2  Roadster  1986 > 1989,1986,1989
463,Vauxhall,Zafira,Zafira (A ) MPV  1999 > 2005,1999,2005
464,Vauxhall,Agila,Agila  Hatchback  2007 > 2014,2007,2014
465,Vauxhall,Astra,Astra (H) Hatchback  2004 > 2009,2004,2009
466,Vauxhall,Astra,Astra (H) Saloon  2004 > 2009,2004,2009
467,Vauxhall,Astra,Astra (J) Hatchback  2009 > 2015,2009,2015
468,Vauxhall,Astra,Astra (Mk4) Cabriolet  1998 > 2004,1998,2004
469,Vauxhall,Astra,Astra (Mk4) Coupé  1998 > 2004,1998,2004
470,Vauxhall,Astra,Astra (Mk4) Estate  1998 > 2004,1998,2004
471,Vauxhall,Astra,Astra (Mk4) Hatchback  1998 > 2004,1998,2004
472,Vauxhall,Astra GTC,Astra GTC (H) Hatchback  2004 > 2009,2004,2009
473,Vauxhall,Astra Twin Top,Astra Twin Top (H) Cabriolet  2004 > 2009,2004,2009
474,Vauxhall,Corsa,Corsa (C) Hatchback  2000 > 2006,2000,2006
475,Vauxhall,Corsa,Corsa (D) Hatchback  2006 > 2014,2006,2014
476,Vauxhall,Corsa,Corsa (E) Hatchback  2014 > 2019,2014,2019
477,Vauxhall,Corsa Gsi,Corsa Gsi (C) Hatchback  2000 > 2006,2000,2006
478,Vauxhall,Corsa VXR,Corsa VXR (D) Hatchback  2006 > 2014,2006,2014
479,Vauxhall,Corsa VXR,Corsa VXR (E) Hatchback  2014 > 2019,2014,2019
480,Vauxhall,Vectra,Vectra (Mk3) Estate  2002 > 2005,2002,2005
481,Vauxhall,Vectra,Vectra (Mk3) Hatchback  2002 > 2005,2002,2005
482,Vauxhall,Vectra,Vectra (Mk3) Saloon  2002 > 2005,2002,2005
483,Vauxhall,Zafira,Zafira (A) MPV  1999 > 2005,1999,2005
484,Volkswagen,Arteon,Arteon (3H7) Hatchback  2017 > 2023,2017,2023
485,Volkswagen,Beetle,Beetle  Cabriolet  1998 > 2011,1998,2011
486,Volkswagen,Beetle,Beetle  Saloon  1998 > 2011,1998,2011
487,Volkswagen,Beetle,Beetle  Saloon  2011 > 2018,2011,2018
488,Volkswagen,Bora,Bora  Saloon  1998 > 2005,1998,2005
489,Volkswagen,Bora,Bora  Saloon 4-Motion 1999 > 2000,1999,2000
490,Volkswagen,Bora,Bora  Saloon 4-Motion 2000 > 2002,2000,2002
491,Volkswagen,Bora,Bora  Variant 4-Motion 1999 > 2005,1999,2005
492,Volkswagen,Caddy,Caddy (MK3) Van  2004 > 2015,2004,2015
493,Volkswagen,Caddy,Caddy (MK4) Van  2015 > 2020,2015,2020
494,Volkswagen,Caddy Maxi,Caddy Maxi (MK3) Van  2004 > 2015,2004,2015
495,Volkswagen,Caddy Maxi,Caddy Maxi (MK4) Van  2015 > 2020,2015,2020
496,Volkswagen,Corrado,Corrado  Coupé  1991 > 1995,1991,1995
497,Volkswagen,Fox,Fox  Hatchback  2005 > 2011,2005,2011
498,Volkswagen,Golf 1,Golf 1 (Mk1) Cabriolet  1979 > 1993,1979,1993
499,Volkswagen,Golf 1 GTI,Golf 1 GTI (Mk1) Hatchback  1976 > 1983,1976,1983
500,Volkswagen,Golf II,Golf II (MK2) Hatchback  1983 > 1991,1983,1991
501,Volkswagen,Golf II GTI,Golf II GTI (MK2) Hatchback  1983 > 1991,1983,1991
502,Volkswagen,Golf III,Golf III (MK3) Hatchback  1991 > 1994,1991,1994
503,Volkswagen,Golf III,Golf III (MK3) Hatchback  1994 > 1997,1994,1997
504,Volkswagen,Golf III GTI,Golf III GTI (MK3) Hatchback  1991 > 1994,1991,1994
505,Volkswagen,Golf III GTI,Golf III GTI (MK3) Hatchback  1994 > 1997,1994,1997
506,Volkswagen,Golf III VR6,Golf III VR6 (MK3) Hatchback  1991 > 1994,1991,1994
507,Volkswagen,Golf III VR6,Golf III VR6 (MK3) Hatchback  1994 > 1997,1994,1997
508,Volkswagen,Golf IV,Golf IV (MK4) Hatchback  1997 > 2003,1997,2003
509,Volkswagen,Golf IV,Golf IV (MK4) Hatchback 4-Motion 1997 > 2003,1997,2003
510,Volkswagen,Golf IV,Golf IV (MK4) Hatchback 4-Motion 1998 > 1999,1998,1999
511,Volkswagen,Golf IV,Golf IV (MK4) Hatchback 4-Motion 1999 > 2003,1999,2003
512,Volkswagen,Golf IV,Golf IV (MK4) Hatchback 4-Motion 2000 > 2003,2000,2003
513,Volkswagen,Golf IV,Golf IV (MK4) Variant  1999 > 2004,1999,2004
514,Volkswagen,Golf IV,Golf IV (MK5) Hatchback  1997 > 2003,1997,2003
515,Volkswagen,Golf IV,Golf IV (MK6) Hatchback  1997 > 2003,1997,2003
516,Volkswagen,Golf IV GTI,Golf IV GTI (MK4) Hatchback  1997 > 2003,1997,2003
517,Volkswagen,Golf V,Golf V (MK5) Hatchback  2003 > 2008,2003,2008
518,Volkswagen,Golf V,Golf V (MK5) Variant  2003 > 2008,2003,2008
519,Volkswagen,Golf V GTI,Golf V GTI (MK5) Hatchback  2003 > 2008,2003,2008
520,Volkswagen,Golf V Plus,Golf V Plus (MK5) MPV  2003 > 2008,2003,2008
521,Volkswagen,Golf V R32,Golf V R32 (MK5) Hatchback 4-Motion 2003 > 2008,2003,2008
522,Volkswagen,Golf VI,Golf VI (MK6) Hatchback  2008 > 2012,2008,2012
523,Volkswagen,Golf VI,Golf VI (MK6) Variant  2009 > 2013,2009,2013
524,Volkswagen,Golf VI GTD,Golf VI GTD (MK6) Hatchback  2008 > 2012,2008,2012
525,Volkswagen,Golf VI GTI,Golf VI GTI (MK6) Hatchback  2008 > 2012,2008,2012
526,Volkswagen,Golf VI Plus,Golf VI Plus (MK6) Hatchback  2009 > 2013,2009,2013
527,Volkswagen,Golf VI R,Golf VI R (MK6) Hatchback 4-Motion 2008 > 2012,2008,2012
528,Volkswagen,Golf VII,Golf VII (MK7) Hatchback  2013 > 2019,2013,2019
529,Volkswagen,Golf VII,Golf VII (MK7) Variant  2013 > 2019,2013,2019
530,Volkswagen,Golf VII GTD,Golf VII GTD (MK7) Hatchback  2013 > 2019,2013,2019
531,Volkswagen,Golf VII GTD,Golf VII GTD (MK7) Variant  2013 > 2019,2013,2019
532,Volkswagen,Golf VII GTE,Golf VII GTE (MK7) Hatchback  2013 > 2019,2013,2019
533,Volkswagen,Golf VII GTI,Golf VII GTI (MK7) Hatchback  2013 > 2019,2013,2019
534,Volkswagen,Golf VII R,Golf VII R (MK7) Hatchback 4-Motion 2013 > 2019,2013,2019
535,Volkswagen,Golf VII R,Golf VII R (MK7) Variant 4-Motion 2013 > 2019,2013,2019
536,Volkswagen,Golf VIII,Golf VIII (MK8) Hatchback  2020 >,2020,
537,Volkswagen,Jetta 2,Jetta 2 (Mk2) Saloon  1984 > 1992,1984,1992
538,Volkswagen,Jetta 2 GTI,Jetta 2 GTI (Mk2) Saloon  1984 > 1992,1984,1992
539,Volkswagen,Jetta 5,Jetta 5 (Mk5) Saloon  2005 > 2010,2005,2010
540,Volkswagen,Jetta 6,Jetta 6 (Mk6) Saloon  2010 > 2017,2010,2017
541,Volkswagen,Lupo,Lupo  Hatchback  1998 > 2005,1998,2005
542,Volkswagen,Passat,Passat (3B) Saloon  1996 > 2000,1996,2000
543,Volkswagen,Passat,Passat (3B) Saloon 4-Motion 1997 > 2000,1997,2000
544,Volkswagen,Passat,Passat (3B) Variant  1996 > 2000,1996,2000
545,Volkswagen,Passat,Passat (3B) Variant 4-Motion 1997 > 2000,1997,2000
546,Volkswagen,Passat,Passat (3BG) Saloon  2000 > 2005,2000,2005
547,Volkswagen,Passat,Passat (3BG) Saloon 4-Motion 2000 > 2005,2000,2005
548,Volkswagen,Passat,Passat (3BG) Variant  2000 > 2005,2000,2005
549,Volkswagen,Passat,Passat (3BG) Variant 4-Motion 2000 > 2005,2000,2005
550,Volkswagen,Passat,Passat (3C) Coupé  2008 > 2017,2008,2017
551,Volkswagen,Passat,Passat (3C) Coupé 4-Motion 2008 > 2017,2008,2017
552,Volkswagen,Passat,Passat (3C) Saloon  2005 > 2014,2005,2014
553,Volkswagen,Passat,Passat (3C) Saloon 4-Motion 2005 > 2014,2005,2014
554,Volkswagen,Passat,Passat (3C) Variant  2005 > 2014,2005,2014
555,Volkswagen,Passat,Passat (3C) Variant 4-Motion 2005 > 2014,2005,2014
556,Volkswagen,Passat,Passat (B8) Saloon  2015 > 2023,2015,2023
557,Volkswagen,Passat,Passat (B8) Saloon 4-Motion 2015 > 2023,2015,2023
558,Volkswagen,Passat,Passat (B8) Variant  2015 > 2023,2015,2023
559,Volkswagen,Passat,Passat (B8) Variant 4-Motion 2015 > 2023,2015,2023
560,Volkswagen,Passat R36,Passat R36 (3C) Saloon 4-Motion 2005 > 2014,2005,2014
561,Volkswagen,Passat R36,Passat R36 (3C) Variant 4-Motion 2005 > 2014,2005,2014
562,Volkswagen,Polo,Polo (6C) Hatchback  2014 > 2017,2014,2017
563,Volkswagen,Polo,Polo (6N) Hatchback  1994 > 1999,1994,1999
564,Volkswagen,Polo,Polo (6N2) Hatchback  1999 > 2001,1999,2001
565,Volkswagen,Polo,Polo (6R) Hatchback  2009 > 2014,2009,2014
566,Volkswagen,Polo,Polo (9N) Hatchback  2001 > 2009,2001,2009
567,Volkswagen,Polo GTI,Polo GTI (6C) Hatchback  2014 > 2017,2014,2017
568,Volkswagen,Polo GTI,Polo GTI (6N) Hatchback  1994 > 1999,1994,1999
569,Volkswagen,Polo GTI,Polo GTI (6R) Hatchback  2009 > 2014,2009,2014
570,Volkswagen,Polo GTI,Polo GTI (9N) Hatchback  2001 > 2009,2001,2009
571,Volkswagen,Scirocco,Scirocco (Mk3) Coupé  2008 > 2017,2008,2017
572,Volkswagen,Sharan,Sharan (7N) MPV  2010 > 2020,2010,2020
573,Volkswagen,Sharan,Sharan (7N) MPV 4-Motion 2010 > 2020,2010,2020
574,Volkswagen,Touran,Touran (1T) MPV  2003 > 2010,2003,2010
575,Volkswagen,Touran,Touran (1T) MPV  2010 > 2015,2010,2015
576,Volkswagen,Transporter,Transporter (T4) Bus  1990 > 2003,1990,2003
577,Volkswagen,Transporter,Transporter (T4) Bus Syncro 1990 > 2003,1990,2003
578,Volkswagen,Transporter,Transporter (T4) Multivan  1990 > 2003,1990,2003
579,Volkswagen,Transporter,Transporter (T4) Multivan Syncro 1990 > 2003,1990,2003
580,Volkswagen,Transporter,Transporter (T4) Van  1990 > 2003,1990,2003
581,Volkswagen,Transporter,Transporter (T4) Van Syncro 1990 > 2003,1990,2003
582,Volkswagen,Transporter,Transporter (T5) Van  2003 > 2015,2003,2015
583,Volkswagen,Transporter,Transporter (T5) Van 4-Motion 2003 > 2015,2003,2015
584,Volkswagen,Transporter,Transporter (T6) Van  2015 > 2020,2015,2020
585,Volkswagen,Transporter,Transporter (T6) Van 4-Motion 2015 > 2020,2015,2020
586,Volkswagen,Transporter,Transporter (T6.1) Van  2020 > 2023,2020,2023
587,Volkswagen,Vento VR6,Vento VR6 (A3) Saloon  1991 > 1997,1991,1997
588,Volvo,V50 Estate,V50 Estate,1992,1997
589,Volvo,850,850  Estate  1992 > 1997,1992,1997
590,Volvo,850,850  Saloon  1992 > 1997,1992,1997
591,Volvo,V70 Estate,"850 Wagon, incl. T-5, T5-R",,
592,Volvo,C30,C30  Hatchback  2007 > 2014,2007,2014
593,Volvo,C70,C70 (Mk1) Convertible  1997 > 2005,1997,2005
594,Volvo,C70,C70 (Mk1) Coupé  1997 > 2005,1997,2005
595,Volvo,C70,C70 (Mk2) Convertible  2006 > 2013,2006,2013
596,Volvo,C70,C70 (Mk2) Coupé  2006 > 2013,2006,2013
597,Volvo,S40,S40 (S2) Saloon  2004 > 2012,2004,2012
598,Volvo,S60,S60 (I) Saloon  2000 > 2010,2000,2010
599,Volvo,S60,S60 (II) Saloon  2010 > 2019,2010,2019
600,Volvo,S70,S70 (I) Saloon  1997 > 1999,1997,1999
601,Volvo,S80,S80 (I) Saloon  1998 > 2006,1998,2006
602,Volvo,V50,V50 (I) Estate  2004 > 2012,2004,2012
603,Volvo,V60,V60 (II) Estate  2010 > 2019,2010,2019
604,Volvo,V60,V60 (II) Estate AWD 2010 > 2019,2010,2019
605,Volvo,V70,V70 (I) Estate  1997 > 1999,1997,1999
606,Volvo,V70,V70 (II) Estate  2000 > 2006,2000,2006
607,Volvo,V70,V70 (III) Estate  2007 > 2016,2007,2016
608,Audi,A3,A3 (8V) Cabriolet  2014 > 2019,2014,2019
609,Audi,A3,A3 (8V) Hatchback  Quattro 2012 > 2019,2012,2019
610,Audi,A3,A3 (8V) Saloon  Quattro 2012 > 2019,2012,2019
611,Audi,A3,A3 (8V) Sportback  Quattro 2012 > 2019,2012,2019
612,Audi,A3,A3 (8Y) Hatchback  2020 >,2020,
613,Audi,A3,A3 (8Y) Hatchback  Quattro 2020 >,2020,
614,Audi,A3,A3 (8Y) Saloon  Quattro 2020 >,2020,
615,Audi,RS3,RS3 (8V) Hatchback  Quattro 2012 > 2019,2012,2019
616,Audi,RS3,RS3 (8V) Saloon  Quattro 2012 > 2019,2012,2019
617,Audi,RS3,RS3 (8V) Sportback  Quattro 2012 > 2019,2012,2019
618,Audi,RS3,RS3 (8Y) Hatchback  Quattro 2020 >,2020,
619,Audi,RS3,RS3 (8Y) Saloon  Quattro 2020 >,2020,
620,Audi,S3,S3 (8V) Hatchback  Quattro 2012 > 2019,2012,2019
621,Audi,S3,S3 (8V) Saloon  Quattro 2012 > 2019,2012,2019
622,Audi,S3,S3 (8V) Sportback  Quattro 2012 > 2019,2012,2019
623,Audi,S3,S3 (8Y) Hatchback  Quattro 2020 >,2020,
624,Audi,S3,S3 (8Y) Saloon  Quattro 2020 >,2020,
625,Chevrolet,Camaro,Camaro  Coupé  2010 > 2015,2010,2015
626,Chevrolet,Camaro,Camaro  Coupé  2016 > 2023,2016,2023
627,Ford,Mustang,Mustang  Cabriolet  2004 > 2010,2004,2010
628,Ford,Mustang,Mustang  Coupé  2004 > 2010,2004,2010
629,Ford,Mustang,Mustang (S550) Cabriolet  2015 > 2023,2015,2023
630,Ford,Mustang,Mustang (S550) Coupé  2015 > 2023,2015,2023
631,Ford,Mustang,Mustang (S650) Cabriolet  2024 >,2024,
632,Ford,Mustang,Mustang (S650) Coupé  2024 >,2024,
633,Ford,Mustang Shelby GT500,Mustang Shelby GT500  Coupé  2004 > 2010,2004,2010
634,Ford,Mustang Shelby GT500,Mustang Shelby GT500  Coupé  2010 > 2014,2010,2014
635,Honda,Civic,Civic (10th Gen) Hatchback  2016 > 2023,2016,2023
636,Honda,Civic,Civic (10th Gen) Saloon  2016 > 2023,2016,2023
637,Honda,Civic,Civic (11th Gen) Hatchback  2021 >,2021,
638,Honda,Civic,Civic (11th Gen) Saloon  2021 >,2021,
639,Seat,Leon,Leon (KL1) Hatchback  2020 >,2020,
640,Seat,Leon,Leon (KL1) Hatchback 4X4 2020 >,2020,
641,Seat,Leon,Leon (KL8) Sports Tourer  2020 >,2020,
642,Seat,Leon,Leon (KL8) Sports Tourer 4X4 2020 >,2020,
643,Seat,Leon ST,Leon ST (5F) Hatchback  2013 > 2019,2013,2019
644,Skoda,Octavia 4,Octavia 4 (NX) Combi  2020 >,2020,
645,Skoda,Octavia 4,Octavia 4 (NX) Combi 4X4 2020 >,2020,
646,Skoda,Octavia 4,Octavia 4 (NX) Hatchback  2020 >,2020,
647,Skoda,Octavia 4,Octavia 4 (NX) Hatchback 4X4 2020 >,2020,
648,Skoda,Octavia 4 VRS,Octavia 4 VRS (NX) Combi 4X4 2020 >,2020,
649,Skoda,Octavia 4 VRS,Octavia 4 VRS (NX) Hatchback 4X4 2020 >,2020,
650,Subaru,BRZ,BRZ () Coupé  2012 > 2020,2012,2020
651,Subaru,BRZ,BRZ () Coupé  2020 >,2020,
652,Tesla,Model 3,Model 3 (5Y3) Saloon  2017 >,2017,
653,Tesla,Model 3,Model 3 (5Y3) Saloon AWD 2017 >,2017,
654,Tesla,Model Y,Model Y (5Y3) Saloon AWD 2020 >,2020,
655,Toyota,GR86,GR86 () Coupé  2020 >,2020,
656,Toyota,GT86,GT86 () Coupé  2012 > 2020,2012,2020
657,Volkswagen,Golf VII,Golf VII (MK7) Variant 4-Motion 2013 > 2019,2013,2019
658,Volkswagen,Golf VII Sportsvan,Golf VII Sportsvan (MK7) MPV  2013 > 2019,2013,2019
659,Volkswagen,Golf VIII,Golf VIII (MK8) Variant  2020 >,2020,
660,Volkswagen,Golf VIII GTD,Golf VIII GTD (MK8) Hatchback  2020 >,2020,
661,Volkswagen,Golf VIII GTD,Golf VIII GTD (MK8) Variant  2020 >,2020,
662,Volkswagen,Golf VIII GTI,Golf VIII GTI (MK8) Hatchback  2020 >,2020,
663,Volkswagen,Golf VIII R,Golf VIII R (MK8) Hatchback 4-Motion 2020 >,2020,
664,Volkswagen,Golf VIII R,Golf VIII R (MK8) Variant 4-Motion 2020 >,2020,
665,Alfa Romeo,75,75 () Saloon  1985 > 1991,1985,1991
666,Alfa Romeo,155,155 Saloon,1992,1997
667,Alfa Romeo,156,156 () Saloon  1997 > 2006,1997,2006
668,Alfa Romeo,156,156 () Sportwagen  1997 > 2006,1997,2006
669,Alfa Romeo,159,159 () Saloon  2005 > 2012,2005,2012
670,Alfa Romeo,156 GTA,156 GTA () Saloon  2001 > 2006,2001,2006
671,Alfa Romeo,Brera,Brera () Coupé  2005 > 2011,2005,2011
672,Alfa Romeo,MiTo,MiTo () Hatchback  2008 > 2018,2008,2018
673,Alfa Romeo,Spider,Spider () Convertible  2006 > 2011,2006,2011
674,Audi,A3,A3 (8P) Cabriolet  2003 > 2012,2003,2012
675,Audi,A4,A4 (B5) Saloon  1994 > 2000,1994,2000
676,BMW,3 Series,3-Series (E30) Saloon,1982,1990
677,BMW,3 Series,3-Series (E46) Coupe,1998,2005
678,BMW,3-Series,3-Series (E90) Touring  2005 > 2011,2005,2011
679,BMW,3-Series,3-Series (G20) Saloon  2011 > 2019,2011,2019
680,BMW,3-Series,3-Series (G21) Touring  2011 > 2019,2011,2019
681,BMW,5 Series,5-Series(E39)Touring,1995,2002
682,BMW,5 Series,5-Series(E60) Saloon,2003,2010
683,BMW,5-Series,"520, 523,530, 520d",2003,2009
684,BMW,5-Series,"540i, 545i, 550i, 525d, 530d, 535d",2003,2009
685,Chevrolet,Lacetti,Lacetti (J200) Hatchback  2003 > 2009,2003,2009
686,Chevrolet,Lacetti,Lacetti (J200) Saloon  2003 > 2009,2003,2009
687,Chevrolet,Nubira,Nubira (J200) Hatchback  2003 > 2009,2003,2009
688,Chevrolet,Nubira,Nubira (J200) Saloon  2003 > 2009,2003,2009
689,Chrysler,PT Crusier,PT Crusier (PG) Saloon  2000 > 2009,2000,2009
690,Chrysler,PT Crusier,PT Crusier (PG) Cabriolet  2003 > 2008,2003,2008
